,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
254,Ryerson,43.65846945,-79.37899327245886,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
255,Ryerson,43.65846945,-79.37899327245886,College Park Area,43.65975136823981,-79.38491112965691,Park
256,Ryerson,43.65846945,-79.37899327245886,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
257,Ryerson,43.65846945,-79.37899327245886,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
258,Ryerson,43.65846945,-79.37899327245886,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
259,Ryerson,43.65846945,-79.37899327245886,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
260,Ryerson,43.65846945,-79.37899327245886,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
261,Ryerson,43.65846945,-79.37899327245886,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
262,Ryerson,43.65846945,-79.37899327245886,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
263,Ryerson,43.65846945,-79.37899327245886,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
264,Ryerson,43.65846945,-79.37899327245886,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
265,Ryerson,43.65846945,-79.37899327245886,Bulk Barn,43.661339682592825,-79.38268765156145,Grocery Store
266,Ryerson,43.65846945,-79.37899327245886,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
267,Ryerson,43.65846945,-79.37899327245886,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
268,Ryerson,43.65846945,-79.37899327245886,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
269,Ryerson,43.65846945,-79.37899327245886,Hangry Burger,43.66070999694819,-79.38283826775837,Burger Joint
270,Ryerson,43.65846945,-79.37899327245886,陣 JINYA RAMEN BAR,43.661891182206986,-79.37922344669705,Ramen Restaurant
271,Ryerson,43.65846945,-79.37899327245886,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
272,Ryerson,43.65846945,-79.37899327245886,Ethiopiques,43.65651274304155,-79.377077748846,Ethiopian Restaurant
273,Ryerson,43.65846945,-79.37899327245886,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
274,Ryerson,43.65846945,-79.37899327245886,Cora Breakfast & Lunch,43.66139369623902,-79.38131959688991,Breakfast Spot
275,Ryerson,43.65846945,-79.37899327245886,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
276,Ryerson,43.65846945,-79.37899327245886,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
277,Ryerson,43.65846945,-79.37899327245886,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
278,Ryerson,43.65846945,-79.37899327245886,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
279,Ryerson,43.65846945,-79.37899327245886,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
280,Ryerson,43.65846945,-79.37899327245886,Vans,43.654825509733335,-79.38024076741966,Shoe Store
281,Ryerson,43.65846945,-79.37899327245886,LCBO,43.66203855690188,-79.37949019078559,Liquor Store
282,Ryerson,43.65846945,-79.37899327245886,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
283,Ryerson,43.65846945,-79.37899327245886,Fran's,43.65426474929814,-79.37912005538317,Diner
284,Ryerson,43.65846945,-79.37899327245886,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
285,Ryerson,43.65846945,-79.37899327245886,Oasis Aqua Lounge,43.66197612790881,-79.377681165469,Lounge
286,Ryerson,43.65846945,-79.37899327245886,Bed Bath & Beyond,43.6596432,-79.3827044,Furniture / Home Store
287,Ryerson,43.65846945,-79.37899327245886,Daily Sushi,43.66138539281109,-79.38157955833417,Sushi Restaurant
288,Ryerson,43.65846945,-79.37899327245886,Starbucks,43.661527,-79.383411,Coffee Shop
289,Ryerson,43.65846945,-79.37899327245886,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666,Coffee Shop
290,Ryerson,43.65846945,-79.37899327245886,California Sandwiches,43.660824989345386,-79.38288750546259,Sandwich Place
291,Ryerson,43.65846945,-79.37899327245886,Spa Excess,43.66225560735585,-79.37733708431908,Spa
292,Ryerson,43.65846945,-79.37899327245886,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
293,Ryerson,43.65846945,-79.37899327245886,Pita Way,43.661512057192034,-79.3810065733131,Falafel Restaurant
294,St. James Town,43.6694032,-79.3727041,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
295,St. James Town,43.6694032,-79.3727041,Cranberries,43.6678427705951,-79.36940687874281,Diner
296,St. James Town,43.6694032,-79.3727041,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
297,St. James Town,43.6694032,-79.3727041,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
298,St. James Town,43.6694032,-79.3727041,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
299,St. James Town,43.6694032,-79.3727041,Toronto Public Library (St. James Town),43.668790439960134,-79.37499810757755,Library
300,St. James Town,43.6694032,-79.3727041,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
301,St. James Town,43.6694032,-79.3727041,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
302,St. James Town,43.6694032,-79.3727041,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
303,St. James Town,43.6694032,-79.3727041,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
304,St. James Town,43.6694032,-79.3727041,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
305,St. James Town,43.6694032,-79.3727041,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
306,St. James Town,43.6694032,-79.3727041,Gabby's,43.669916068170664,-79.37589430974867,Bar
307,St. James Town,43.6694032,-79.3727041,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
308,St. James Town,43.6694032,-79.3727041,FreshCo,43.669064,-79.375491,Grocery Store
309,St. James Town,43.6694032,-79.3727041,Tim Hortons,43.66782,-79.375075,Coffee Shop
310,St. James Town,43.6694032,-79.3727041,Winchester Park,43.66623107575282,-79.3716312803108,Playground
311,St. James Town,43.6694032,-79.3727041,Isabella Hotel,43.670097707888836,-79.37598323689265,Hotel
312,St. James Town,43.6694032,-79.3727041,Tim Hortons,43.6698555,-79.375578,Coffee Shop
313,St. James Town,43.6694032,-79.3727041,Eggsmart,43.671158,-79.37624,Breakfast Spot
314,St. James Town,43.6694032,-79.3727041,Handy Variety,43.66982769157935,-79.37593205877658,Food & Drink Shop
315,St. James Town,43.6694032,-79.3727041,TD Canada Trust,43.6724839,-79.3771616,Bank
316,St. James Town,43.6694032,-79.3727041,Shoppers Drug Mart,43.670177,-79.375649,Pharmacy
317,St. James Town,43.6694032,-79.3727041,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
318,St. James Town,43.6694032,-79.3727041,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
319,St. James Town,43.6694032,-79.3727041,The Beer Store,43.6664079,-79.368833,Beer Store
320,St. James Town,43.6694032,-79.3727041,Domino's Pizza,43.66646901367765,-79.37453658372237,Pizza Place
321,St. James Town,43.6694032,-79.3727041,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
322,St. James Town,43.6694032,-79.3727041,Rabba Fine Foods,43.666502162813124,-79.37609152323141,Grocery Store
323,St. James Town,43.6694032,-79.3727041,Bixi Bike Stand,43.66734243633141,-79.37402946169425,Bike Rental / Bike Share
324,St. James Town,43.6694032,-79.3727041,Tim Hortons,43.67215539191757,-79.37699317932129,Coffee Shop
325,St. James Town,43.6694032,-79.3727041,Tasso Baking Co,43.666571,-79.36878,Bakery
326,The Beaches,43.6710244,-79.296712,Kew Gardens,43.66903821389327,-79.29853750338029,Park
327,The Beaches,43.6710244,-79.296712,Mastermind Toys,43.67145295439717,-79.29397108948247,Toy / Game Store
328,The Beaches,43.6710244,-79.296712,The Ten Spot,43.6703404552084,-79.29936300317976,Nail Salon
329,The Beaches,43.6710244,-79.296712,Sunset Grill,43.67021370116725,-79.29965336344807,Diner
330,The Beaches,43.6710244,-79.296712,Green Eggplant,43.670517,-79.29866,Mediterranean Restaurant
331,The Beaches,43.6710244,-79.296712,DAVIDsTEA,43.67030791564607,-79.29944600461727,Tea Room
332,The Beaches,43.6710244,-79.296712,Kew-Balmy Beach,43.66737246215608,-79.2953124808988,Beach
333,The Beaches,43.6710244,-79.296712,Sanna's Farmacia,43.670929268214614,-79.29596900939941,Juice Bar
334,The Beaches,43.6710244,-79.296712,LCBO,43.66999339203174,-79.30038317305332,Liquor Store
335,The Beaches,43.6710244,-79.296712,Shoppers Drug Mart,43.670639,-79.29769,Pharmacy
336,The Beaches,43.6710244,-79.296712,Kew Gardens Play Park,43.66926676521643,-79.29968375785205,Park
337,The Beaches,43.6710244,-79.296712,Hogtown Smoke,43.669573021423744,-79.30215071863523,BBQ Joint
338,The Beaches,43.6710244,-79.296712,Yumei Sushi,43.67110753520725,-79.29506363969708,Japanese Restaurant
339,The Beaches,43.6710244,-79.296712,COBS Bread,43.66988072784326,-79.30082792210273,Bakery
340,The Beaches,43.6710244,-79.296712,Pippins Tea Company,43.670992,-79.29590463638306,Tea Room
341,The Beaches,43.6710244,-79.296712,Castro's Lounge,43.671103559068854,-79.29510713657004,Bar
342,The Beaches,43.6710244,-79.296712,Foodland - Toronto,43.670736,-79.298267,Grocery Store
343,The Beaches,43.6710244,-79.296712,Nando's,43.669827,-79.30183,Portuguese Restaurant
344,The Beaches,43.6710244,-79.296712,Bam Breakfast and Bistro,43.6697241195373,-79.30150262403112,Breakfast Spot
345,The Beaches,43.6710244,-79.296712,Green Basil,43.67120043400348,-79.29471710812898,Thai Restaurant
346,The Beaches,43.6710244,-79.296712,Subway,43.670812083087675,-79.29552581655025,Sandwich Place
347,The Beaches,43.6710244,-79.296712,Beacher Cafe,43.67193800612107,-79.29123801741737,Breakfast Spot
348,The Beaches,43.6710244,-79.296712,Souvlaki Hut,43.671048072091374,-79.29575766112751,Greek Restaurant
349,The Beaches,43.6710244,-79.296712,The Stone Lion,43.66957480420492,-79.30248270348919,Pub
350,The Beaches,43.6710244,-79.296712,The Nutty Chocolatier,43.67056725243875,-79.29759833250185,Chocolate Shop
351,The Beaches,43.6710244,-79.296712,Juice and Java,43.67106189021513,-79.29575478082984,Café
352,The Beaches,43.6710244,-79.296712,Pizza Hut,43.670789,-79.29684,Pizza Place
353,The Beaches,43.6710244,-79.296712,Tim Hortons,43.67028612527589,-79.29973281919956,Coffee Shop
354,The Beaches,43.6710244,-79.296712,Bikkuri Japanese Restaurant,43.67071466807068,-79.29695568774969,Japanese Restaurant
355,The Beaches,43.6710244,-79.296712,Gabby's Food & Fuel,43.670809267568956,-79.29665696716665,Bar
356,The Beaches,43.6710244,-79.296712,TD Canada Trust,43.6708434,-79.2979563,Bank
357,The Beaches,43.6710244,-79.296712,Hero Certified Burgers,43.67036012943005,-79.29892366666198,Burger Joint
358,The Beaches,43.6710244,-79.296712,Fresh Collective,43.67130429,-79.29488222,Women's Store
359,The Beaches,43.6710244,-79.296712,The Salty Dog,43.669943926548086,-79.30089441677708,Restaurant
360,The Beaches,43.6710244,-79.296712,Walking on a cloud,43.67023738976759,-79.2995005857702,Shoe Store
361,The Beaches,43.6710244,-79.296712,Little Elf House Under A Tree,43.66841881985759,-79.29749185982591,Tree
362,The Beaches,43.6710244,-79.296712,Scarboro Beach,43.66927312343974,-79.29390202532907,Beach
363,The Beaches,43.6710244,-79.296712,Starbucks,43.669736,-79.302056,Coffee Shop
364,The Beaches,43.6710244,-79.296712,Swiss Chalet,43.67170886824636,-79.29293796228461,Restaurant
365,The Beaches,43.6710244,-79.296712,Running Room,43.669736,-79.300405,Sporting Goods Shop
366,The Beaches,43.6710244,-79.296712,Fiorio Beaches,43.669913,-79.300529,Salon / Barbershop
367,The Beaches,43.6710244,-79.296712,The Artisans,43.66976,-79.301167,Jewelry Store
368,The Beaches,43.6710244,-79.296712,Pizzaville,43.66970376370504,-79.301243598577,Pizza Place
369,The Beaches,43.6710244,-79.296712,The Beach Mall,43.66963103508259,-79.30124680867068,Shopping Mall
370,The Beaches,43.6710244,-79.296712,Brick Street Bakery,43.66969393934472,-79.30152984556766,Bakery
371,The Beaches,43.6710244,-79.296712,Alex Farm Products (Beaches),43.66968773847534,-79.30166335745092,Cheese Shop
372,The Beaches,43.6710244,-79.296712,Leuty Lifeguard Station,43.66724069171615,-79.29472910316547,Beach
373,The Beaches,43.6710244,-79.296712,Kew Beach Rink,43.66686966277468,-79.29793763561489,Skating Rink
374,Berczy Park,43.64798435,-79.37539591138858,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
375,Berczy Park,43.64798435,-79.37539591138858,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
376,Berczy Park,43.64798435,-79.37539591138858,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
377,Berczy Park,43.64798435,-79.37539591138858,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
378,Berczy Park,43.64798435,-79.37539591138858,Berczy Park,43.64804835388851,-79.3751722909452,Park
379,Berczy Park,43.64798435,-79.37539591138858,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
380,Berczy Park,43.64798435,-79.37539591138858,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
381,Berczy Park,43.64798435,-79.37539591138858,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
382,Berczy Park,43.64798435,-79.37539591138858,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
383,Berczy Park,43.64798435,-79.37539591138858,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
384,Berczy Park,43.64798435,-79.37539591138858,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
385,Berczy Park,43.64798435,-79.37539591138858,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
386,Berczy Park,43.64798435,-79.37539591138858,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
387,Berczy Park,43.64798435,-79.37539591138858,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
388,Berczy Park,43.64798435,-79.37539591138858,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
389,Berczy Park,43.64798435,-79.37539591138858,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
390,Berczy Park,43.64798435,-79.37539591138858,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
391,Berczy Park,43.64798435,-79.37539591138858,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
392,Berczy Park,43.64798435,-79.37539591138858,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
393,Berczy Park,43.64798435,-79.37539591138858,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
394,Berczy Park,43.64798435,-79.37539591138858,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
395,Berczy Park,43.64798435,-79.37539591138858,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
396,Berczy Park,43.64798435,-79.37539591138858,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
397,Berczy Park,43.64798435,-79.37539591138858,Café Plenty,43.6491179354577,-79.37831288380438,Café
398,Berczy Park,43.64798435,-79.37539591138858,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
399,Berczy Park,43.64798435,-79.37539591138858,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
400,Berczy Park,43.64798435,-79.37539591138858,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
401,Berczy Park,43.64798435,-79.37539591138858,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
402,Berczy Park,43.64798435,-79.37539591138858,Terroni,43.650927,-79.375602,Italian Restaurant
403,Berczy Park,43.64798435,-79.37539591138858,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
404,Berczy Park,43.64798435,-79.37539591138858,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
405,Berczy Park,43.64798435,-79.37539591138858,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
406,Berczy Park,43.64798435,-79.37539591138858,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
407,Berczy Park,43.64798435,-79.37539591138858,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
408,Berczy Park,43.64798435,-79.37539591138858,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
409,Berczy Park,43.64798435,-79.37539591138858,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
410,Berczy Park,43.64798435,-79.37539591138858,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
411,Berczy Park,43.64798435,-79.37539591138858,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
412,Berczy Park,43.64798435,-79.37539591138858,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
413,Berczy Park,43.64798435,-79.37539591138858,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
414,Berczy Park,43.64798435,-79.37539591138858,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
415,Berczy Park,43.64798435,-79.37539591138858,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
416,Berczy Park,43.64798435,-79.37539591138858,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
417,Berczy Park,43.64798435,-79.37539591138858,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
418,Berczy Park,43.64798435,-79.37539591138858,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
419,Berczy Park,43.64798435,-79.37539591138858,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
420,Berczy Park,43.64798435,-79.37539591138858,Dineen Coffee,43.650497,-79.378765,Café
421,Berczy Park,43.64798435,-79.37539591138858,Starbucks,43.647261,-79.378599,Coffee Shop
422,Berczy Park,43.64798435,-79.37539591138858,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
423,Berczy Park,43.64798435,-79.37539591138858,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
